"";"CD_PROGRAMA_IES";"NM_AREA_AVALIACAO";"SG_AREA_AVALIACAO";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"NM_REGIAO";"SG_UF_PROGRAMA";"SG_ENTIDADE_ENSINO";"NM_PROGRAMA_IES";"NM_GRAU_PROGRAMA";"CP"
"3639";"51004011004P9";"EDUCAÇÃO";"EDUC";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"3";"CENTRO-OESTE";"MS";"UEMS";"EDUCAÇÃO";"MESTRADO";0,393421052631579
"3640";"51004011005P5";"LETRAS / LINGUÍSTICA";"LETR";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"3";"CENTRO-OESTE";"MS";"UEMS";"LETRAS";"MESTRADO";0,456944444444444
"3641";"51004011006P1";"EDUCAÇÃO";"EDUC";"ESTADUAL";"PÚBLICA";2013;"PROFISSIONAL";"3";"CENTRO-OESTE";"MS";"UEMS";"EDUCAÇÃO";"MESTRADO PROF.";0,421376811594203
"3642";"51004011007P8";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"3";"CENTRO-OESTE";"MS";"UEMS";"AGRONOMIA - SUSTENTABILIDADE NA AGRICULLTURA";"MESTRADO";0,458333333333333
"3643";"51004011009P0";"ENSINO";"ENSI";"ESTADUAL";"PÚBLICA";2014;"PROFISSIONAL";"3";"CENTRO-OESTE";"MS";"UEMS";"ENSINO EM SAÚDE";"MESTRADO PROF.";0,520588235294118
"3644";"51004011010P9";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"PLUR";"ESTADUAL";"PÚBLICA";2014;"ACADÊMICO";"3";"CENTRO-OESTE";"MS";"UEMS";"DESENVOLVIMENTO REGIONAL E DE SISTEMAS PRODUTIVOS";"MESTRADO";0,390555555555556
"3645";"51004011070P1";"ENSINO";"ENSI";"ESTADUAL";"PÚBLICA";2015;"PROFISSIONAL";"3";"CENTRO-OESTE";"MS";"UEMS";"EDUCAÇÃO CIENTÍFICA E MATEMÁTICA";"MESTRADO PROF.";0,575757575757576
"3646";"51005018001P6";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"5";"CENTRO-OESTE";"MS";"UFGD";"AGRONOMIA";"MESTRADO/DOUTORADO";0,388768115942029
"3647";"51005018002P2";"HISTÓRIA";"HIST";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"4";"CENTRO-OESTE";"MS";"UFGD";"HISTÓRIA";"MESTRADO/DOUTORADO";0,387301587301587
"3648";"51005018003P9";"BIODIVERSIDADE";"BIOD";"FEDERAL";"PÚBLICA";2002;"ACADÊMICO";"4";"CENTRO-OESTE";"MS";"UFGD";"ENTOMOLOGIA E CONSERVAÇÃO DA BIODIVERSIDADE";"MESTRADO/DOUTORADO";0,414285714285714
"3649";"51005018004P5";"GEOGRAFIA";"GEOG";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";"CENTRO-OESTE";"MS";"UFGD";"GEOGRAFIA";"MESTRADO/DOUTORADO";0,451190476190476
"3650";"51005018005P1";"EDUCAÇÃO";"EDUC";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";"CENTRO-OESTE";"MS";"UFGD";"EDUCAÇÃO";"MESTRADO/DOUTORADO";0,440277777777778
"3651";"51005018006P8";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"4";"CENTRO-OESTE";"MS";"UFGD";"CIÊNCIA E TECNOLOGIA AMBIENTAL";"MESTRADO/DOUTORADO";0,471969696969697
"3652";"51005018007P4";"LETRAS / LINGUÍSTICA";"LETR";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"4";"CENTRO-OESTE";"MS";"UFGD";"LETRAS";"MESTRADO";0,415196078431373
"3653";"51005018008P0";"ZOOTECNIA / RECURSOS PESQUEIROS";"ZOOT";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";"CENTRO-OESTE";"MS";"UFGD";"ZOOTECNIA";"MESTRADO";0,359920634920635
"3654";"51005018009P7";"MEDICINA II";"MEDII";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"4";"CENTRO-OESTE";"MS";"UFGD";"CIÊNCIAS DA SAUDE";"MESTRADO/DOUTORADO";0,441666666666667
"3655";"51005018010P5";"QUÍMICA";"QUIM";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";"CENTRO-OESTE";"MS";"UFGD";"QUÍMICA";"MESTRADO";0,417410714285714
"3656";"51005018011P1";"BIODIVERSIDADE";"BIOD";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";"CENTRO-OESTE";"MS";"UFGD";"BIOLOGIA GERAL";"MESTRADO";0,371666666666667
"3657";"51005018012P8";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";"CENTRO-OESTE";"MS";"UFGD";"AGRONEGÓCIOS";"MESTRADO";0,41468253968254
"3658";"51005018013P4";"ANTROPOLOGIA / ARQUEOLOGIA";"ANTR";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";"CENTRO-OESTE";"MS";"UFGD";"ANTROPOLOGIA";"MESTRADO";0,503888888888889
"3659";"51005018014P0";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";"CENTRO-OESTE";"MS";"UFGD";"ENGENHARIA AGRÍCOLA";"MESTRADO";0,485119047619048
"3660";"51005018015P7";"SOCIOLOGIA";"SOCI";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";"CENTRO-OESTE";"MS";"UFGD";"SOCIOLOGIA";"MESTRADO";0,428333333333333
"3661";"51005018101P0";"PSICOLOGIA";"PSICO";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";"CENTRO-OESTE";"MS";"UFGD";"PSICOLOGIA";"MESTRADO";0,460416666666667
"3662";"51005018170P2";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";"CENTRO-OESTE";"MS";"UFGD";"FRONTEIRAS E DIREITOS HUMANOS";"MESTRADO";0,477604166666667
"3663";"51005018171P9";"CIÊNCIA DE ALIMENTOS";"CALIM";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";"CENTRO-OESTE";"MS";"UFGD";"CIÊNCIA E TECNOLOGIA DE ALIMENTOS";"MESTRADO";0,502564102564103
"3664";"51005018172P5";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,404
"3665";"51020009001P2";"MEDICINA I";"MEDI";"PARTICULAR";"PRIVADA";2016;"PROFISSIONAL";"3";"CENTRO-OESTE";"MT";"HUJM";"CIÊNCIAS APLICADAS À ATENÇÃO HOSPITALAR";"MESTRADO PROF.";0,333333333333333
"3666";"52001016001P3";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"MAPE";"FEDERAL";"PÚBLICA";1973;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"MATEMÁTICA";"MESTRADO/DOUTORADO";0,647794117647059
"3667";"52001016002P0";"HISTÓRIA";"HIST";"FEDERAL";"PÚBLICA";1972;"ACADÊMICO";"5";"CENTRO-OESTE";"GO";"UFG";"HISTÓRIA";"MESTRADO/DOUTORADO";0,411486486486487
"3668";"52001016003P6";"MEDICINA II";"MEDII";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"5";"CENTRO-OESTE";"GO";"UFG";"MEDICINA TROPICAL E SAÚDE PÚBLICA";"MESTRADO/DOUTORADO";0,504166666666667
"3669";"52001016004P2";"LETRAS / LINGUÍSTICA";"LETR";"FEDERAL";"PÚBLICA";1972;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"LETRAS E LINGUÍSTICA";"MESTRADO/DOUTORADO";0,398412698412698
"3670";"52001016005P9";"CIÊNCIAS BIOLÓGICAS II";"CBII";"FEDERAL";"PÚBLICA";1980;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"CIÊNCIAS BIOLÓGICAS";"MESTRADO/DOUTORADO";0,571014492753623
"3671";"52001016006P5";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";1985;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"AGRONOMIA";"MESTRADO/DOUTORADO";0,412179487179487
"3672";"52001016007P1";"EDUCAÇÃO";"EDUC";"FEDERAL";"PÚBLICA";1986;"ACADÊMICO";"5";"CENTRO-OESTE";"GO";"UFG";"EDUCAÇÃO";"MESTRADO/DOUTORADO";0,49375
"3673";"52001016009P4";"ASTRONOMIA / FÍSICA";"AFIS";"FEDERAL";"PÚBLICA";1992;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"FÍSICA";"MESTRADO/DOUTORADO";0,546666666666667
"3674";"52001016011P9";"FILOSOFIA";"FILO";"FEDERAL";"PÚBLICA";1993;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"FILOSOFIA";"MESTRADO/DOUTORADO";0,441287878787879
"3675";"52001016012P5";"GEOGRAFIA";"GEOG";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"6";"CENTRO-OESTE";"GO";"UFG";"GEOGRAFIA";"MESTRADO/DOUTORADO";0,426851851851852
"3676";"52001016013P1";"ARTES / MÚSICA";"ARTE";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"MÚSICA";"MESTRADO";0,353508771929825
"3677";"52001016014P8";"MEDICINA VETERINÁRIA";"MVET";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"5";"CENTRO-OESTE";"GO";"UFG";"CIÊNCIA ANIMAL";"MESTRADO/DOUTORADO";0,468817204301075
"3678";"52001016018P3";"ENGENHARIAS IV";"ENGIV";"FEDERAL";"PÚBLICA";1998;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"ENGENHARIA ELÉTRICA E DE COMPUTAÇÃO";"MESTRADO/DOUTORADO";0,486458333333333
"3679";"52001016019P0";"QUÍMICA";"QUIM";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"QUÍMICA";"MESTRADO/DOUTORADO";0,421491228070175
"3680";"52001016020P8";"SOCIOLOGIA";"SOCI";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"SOCIOLOGIA";"MESTRADO/DOUTORADO";0,444583333333333
"3681";"52001016022P0";"CIÊNCIAS AMBIENTAIS";"CAMB";"FEDERAL";"PÚBLICA";2002;"ACADÊMICO";"5";"CENTRO-OESTE";"GO";"UFG";"CIÊNCIAS AMBIENTAIS";"MESTRADO/DOUTORADO";0,450724637681159
"3682";"52001016023P7";"ENFERMAGEM";"ENFE";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"ENFERMAGEM";"MESTRADO/DOUTORADO";0,460897435897436
"3683";"52001016024P3";"ARTES / MÚSICA";"ARTE";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"ARTE E CULTURA VISUAL";"MESTRADO/DOUTORADO";0,407142857142857
"3684";"52001016025P0";"ODONTOLOGIA";"ODON";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"ODONTOLOGIA";"MESTRADO/DOUTORADO";0,472463768115942
"3685";"52001016026P6";"BIODIVERSIDADE";"BIOD";"FEDERAL";"PÚBLICA";2004;"ACADÊMICO";"6";"CENTRO-OESTE";"GO";"UFG";"ECOLOGIA E EVOLUÇÃO";"MESTRADO/DOUTORADO";0,4
"3686";"52001016027P2";"CIÊNCIA DA COMPUTAÇÃO";"CCOMP";"FEDERAL";"PÚBLICA";2004;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"CIÊNCIA DA COMPUTAÇÃO";"MESTRADO";0,506617647058824
"3687";"52001016029P5";"CIÊNCIA DE ALIMENTOS";"CALIM";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"CIÊNCIA E TECNOLOGIA DE ALIMENTOS";"MESTRADO/DOUTORADO";0,46474358974359
"3688";"52001016031P0";"FARMÁCIA";"FARM";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"CIÊNCIAS FARMACÊUTICAS";"MESTRADO/DOUTORADO";0,490350877192982
"3689";"52001016032P6";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"AGRONEGÓCIO";"MESTRADO/DOUTORADO";0,510185185185185
"3690";"52001016033P2";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"AGRONOMIA (PRODUÇÃO VEGETAL)";"MESTRADO";0,343333333333333
"3691";"52001016034P9";"MEDICINA II";"MEDII";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"CIÊNCIAS DA SAÚDE";"MESTRADO/DOUTORADO";0,456597222222222
"3692";"52001016036P1";"ENSINO";"ENSI";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"EDUCAÇÃO EM CIÊNCIAS E MATEMÁTICA";"MESTRADO/DOUTORADO";0,463257575757576
"3693";"52001016037P8";"COMUNICAÇÃO E INFORMAÇÃO";"31";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"COMUNICAÇÃO";"MESTRADO";0,441228070175439
"3694";"52001016039P0";"ENGENHARIAS I";"ENGI";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"GEOTECNIA, ESTRUTURAS E CONSTRUÇÃO CIVIL";"MESTRADO";0,453508771929825
"3695";"52001016041P5";"DIREITO";"DIRE";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"DIREITO AGRÁRIO";"MESTRADO";0,482352941176471
"3696";"52001016042P1";"GEOGRAFIA";"GEOG";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"GEOGRAFIA ( CAMPUS CATALÃO )";"MESTRADO";0,415
"3697";"52001016043P8";"ANTROPOLOGIA / ARQUEOLOGIA";"ANTR";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"ANTROPOLOGIA SOCIAL";"MESTRADO/DOUTORADO";0,436111111111111
"3698";"52001016044P4";"NUTRIÇÃO";"NUTR";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"NUTRIÇÃO E SAÚDE";"MESTRADO";0,453888888888889
"3699";"52001016045P0";"GEOGRAFIA";"GEOG";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"GEOGRAFIA ( CAMPUS JATAI )";"MESTRADO/DOUTORADO";0,436363636363636
"3700";"52001016046P7";"SAÚDE COLETIVA";"SCOL";"FEDERAL";"PÚBLICA";2010;"PROFISSIONAL";"3";"CENTRO-OESTE";"GO";"UFG";"SAUDE COLETIVA";"MESTRADO PROF.";0,445833333333333
"3701";"52001016047P3";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"GENÉTICA E MELHORAMENTO DE PLANTAS";"MESTRADO/DOUTORADO";0,52125
"3702";"52001016049P6";"LETRAS / LINGUÍSTICA";"LETR";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"ESTUDOS DA LINGUAGEM";"MESTRADO";0,415873015873016
"3703";"52001016050P4";"QUÍMICA";"QUIM";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"QUÍMICA - CAMPUS CATALÃO";"MESTRADO";0,421354166666667
"3704";"52001016051P0";"ENSINO";"ENSI";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";"CENTRO-OESTE";"GO";"UFG";"ENSINO NA SAÚDE";"MESTRADO PROF.";0,460416666666667
"3705";"52001016052P7";"EDUCAÇÃO";"EDUC";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"EDUCAÇÃO - CAMPUS CATALÃO";"MESTRADO";0,332142857142857
"3706";"52001016053P3";"CIÊNCIAS BIOLÓGICAS III";"CBIII";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"BIOLOGIA DA RELAÇÃO PARASITO-HOSPEDEIRO";"MESTRADO/DOUTORADO";0,524382716049383
"3707";"52001016054P0";"BIODIVERSIDADE";"BIOD";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"BIODIVERSIDADE VEGETAL";"MESTRADO";0,352777777777778
"3708";"52001016055P6";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"CPOL";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"CIÊNCIA POLÍTICA";"MESTRADO";0,468055555555556
"3709";"52001016056P2";"CIÊNCIAS BIOLÓGICAS I";"CBI";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"GENÉTICA E BIOLOGIA MOLECULAR";"MESTRADO/DOUTORADO";0,439393939393939
"3710";"52001016057P9";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"DIREITOS HUMANOS";"MESTRADO";0,499404761904762
"3711";"52001016058P5";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"PERFORMANCES CULTURAIS";"MESTRADO/DOUTORADO";0,434848484848485
"3712";"52001016059P1";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"CIÊNCIAS APLICADAS À SAÚDE";"MESTRADO";0,562878787878788
"3713";"52001016060P0";"ENSINO";"ENSI";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";"CENTRO-OESTE";"GO";"UFG";"ENSINO NA EDUCAÇÃO BÁSICA";"MESTRADO PROF.";0,479166666666667
"3714";"52001016061P6";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";"CENTRO-OESTE";"GO";"UFG";"GESTÃO ORGANIZACIONAL";"MESTRADO PROF.";0,412878787878788
"3715";"52001016062P2";"FARMÁCIA";"FARM";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"INOVAÇÃO FARMACÊUTICA";"DOUTORADO";0,449509803921569
"3716";"52001016063P9";"EDUCAÇÃO";"EDUC";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"EDUCAÇÃO";"MESTRADO";0,444551282051282
"3717";"52001016064P5";"ZOOTECNIA / RECURSOS PESQUEIROS";"ZOOT";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"ZOOTECNIA";"MESTRADO/DOUTORADO";0,332456140350877
"3718";"52001016065P1";"ARQUITETURA, URBANISMO E DESIGN";"ARQU";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"PROJETO E CIDADE";"MESTRADO";0,527083333333333
"3719";"52001016066P8";"HISTÓRIA";"HIST";"FEDERAL";"PÚBLICA";2014;"PROFISSIONAL";"3";"CENTRO-OESTE";"GO";"UFG";"HISTORIA";"MESTRADO PROF.";0,435
"3720";"52001016067P4";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"MODELAGEM E OTIMIZAÇÃO";"MESTRADO";0,548888888888889
"3721";"52001016068P0";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ADM";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"ADMINISTRAÇÃO";"MESTRADO";0,443055555555556
"3722";"52001016069P7";"ENGENHARIAS II";"ENGII";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"ENGENHARIA QUÍMICA";"MESTRADO";0,475694444444444
"3723";"52001016070P5";"BIODIVERSIDADE";"BIOD";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"BIODIVERSIDADE ANIMAL";"MESTRADO";0,335666666666667
"3724";"52001016071P1";"PSICOLOGIA";"PSICO";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"PSICOLOGIA";"MESTRADO";0,35
"3725";"52001016072P8";"FARMÁCIA";"FARM";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"ASSISTÊNCIA E AVALIAÇÃO EM SAÚDE";"MESTRADO";0,501515151515151
"3726";"52001016101P8";"ECONOMIA";"ECON";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"ECONOMIA";"MESTRADO";0,36
"3727";"52001016102P4";"ENGENHARIAS I";"ENGI";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"ENGENHARIA AMBIENTAL E SANITÁRIA";"MESTRADO";0,50625
"3728";"52001016103P0";"MATERIAIS";"MATE";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"CIÊNCIAS EXATAS E TECNOLÓGICAS";"DOUTORADO";0,369791666666667
"3729";"52001016104P7";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ADM";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"CIÊNCIAS CONTÁBEIS";"MESTRADO";0,404545454545455
"3730";"52001016105P3";"MEDICINA VETERINÁRIA";"MVET";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"BIOCIÊNCIA ANIMAL";"MESTRADO";0,49780701754386
"3731";"52001016106P0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,437179487179487
"3732";"52001016107P6";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,409803921568627
"3733";"52002012001P0";"PSICOLOGIA";"PSICO";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"PUC-GOIÁS";"PSICOLOGIA";"MESTRADO/DOUTORADO";0,431578947368421
"3734";"52002012002P6";"TEOLOGIA";"TEOL";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"5";"CENTRO-OESTE";"GO";"PUC-GOIÁS";"CIÊNCIAS DA RELIGIÃO";"MESTRADO/DOUTORADO";0,478888888888889
"3735";"52002012004P9";"EDUCAÇÃO";"EDUC";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"PUC-GOIÁS";"EDUCAÇÃO";"MESTRADO/DOUTORADO";0,460069444444444
"3736";"52002012006P1";"INTERDISCIPLINAR";"INTE";"PARTICULAR";"PRIVADA";2003;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"PUC-GOIÁS";"CIÊNCIAS AMBIENTAIS E SAÚDE";"MESTRADO";0,612280701754386
"3737";"52002012007P8";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"PLUR";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"PUC-GOIÁS";"DESENVOLVIMENTO E PLANEJAMENTO TERRITORIAL";"MESTRADO";0,537878787878788
"3738";"52002012008P4";"CIÊNCIAS BIOLÓGICAS I";"CBI";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"PUC-GOIÁS";"GENÉTICA";"MESTRADO";0,492222222222222
"3739";"52002012010P9";"LETRAS / LINGUÍSTICA";"LETR";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"PUC-GOIÁS";"LETRAS";"MESTRADO";0,321969696969697
"3740";"52002012011P5";"SERVIÇO SOCIAL";"SSOC";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"PUC-GOIÁS";"SERVIÇO SOCIAL";"MESTRADO";0,539583333333333
"3741";"52002012013P8";"HISTÓRIA";"HIST";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"PUC-GOIÁS";"HISTÓRIA";"MESTRADO";0,396428571428571
"3742";"52002012015P0";"ENGENHARIAS III";"ENGIII";"PARTICULAR";"PRIVADA";2010;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"PUC-GOIÁS";"ENGENHARIA DE PRODUÇÃO E SISTEMAS";"MESTRADO";0,498148148148148
"3743";"52002012016P7";"ENFERMAGEM";"ENFE";"PARTICULAR";"PRIVADA";2013;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"PUC-GOIÁS";"ATENÇÃO À SAÚDE";"MESTRADO";0,565277777777778
"3744";"52004015001P2";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"MUNICIPAL";"PÚBLICA";2004;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"FESURV";"PRODUÇÃO VEGETAL";"MESTRADO";0,404861111111111
"3745";"52010015002P5";"ZOOTECNIA / RECURSOS PESQUEIROS";"ZOOT";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"IFGOIANO";"ZOOTECNIA";"MESTRADO";0,355263157894737
"3746";"52010015003P1";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"IFGOIANO";"AGROQUÍMICA";"MESTRADO";0,452450980392157
"3747";"52010015004P8";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"IFGOIANO";"CIÊNCIAS AGRÁRIAS - AGRONOMIA";"MESTRADO/DOUTORADO";0,36547619047619
"3748";"52010015005P4";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";2014;"PROFISSIONAL";"3";"CENTRO-OESTE";"GO";"IFGOIANO";"OLERICULTURA";"MESTRADO PROF.";0,64047619047619
