"";"NM_PROGRAMA_IES";"m_IMI";"m_IPT";"md_IMI";"md_IPT";"v_IMI";"v_IPT";"d_IMI";"d_IPT";"pc_IMI";"pc_IPT";"cor"
"158";"CIÊNCIAS (FISIOLOGIA GERAL)";0,483150705734146;0,384615384615385;0,483150705734146;0,384615384615385;NA;NA;NA;NA;NA;NA;NA
"159";"CIÊNCIAS (MICROBIOLOGIA)";0,36422933993968;0,244897959183673;0,36422933993968;0,244897959183673;NA;NA;NA;NA;NA;NA;NA
"160";"CIÊNCIAS AEROESPACIAIS";0,700818077230892;1,05882352941176;0,700818077230892;1,05882352941176;NA;NA;NA;NA;NA;NA;NA
"161";"CIÊNCIAS AGRÁRIAS";0,507574503057423;0,170565953654189;0,478194606319606;0,176470588235294;0,016269717976069;0,0110750250817391;0,127552804657793;0,105237945066117;25,1298684014793;61,6992681197561;0,625531354048523
"162";"CIÊNCIAS AMBIENTAIS";0,609424195865622;0,335754957117186;0,62130741185363;0,214285714285714;0,00307099452775553;0,0974911867429841;0,0554165546362775;0,31223578709524;9,09326459504357;92,9951384116907;0,146442514971569
"163";"CIÊNCIAS AMBIENTAIS E CONSERVAÇÃO";0,447301647154588;0,08;0,447301647154588;0,08;NA;NA;NA;NA;NA;NA;NA
"164";"CIÊNCIAS AMBIENTAIS E FLORESTAIS";0,403690334616933;0,0476190476190476;0,403690334616933;0,0476190476190476;NA;NA;NA;NA;NA;NA;NA
"165";"CIÊNCIAS AMBIENTAIS E SUSTENTABILIDADE AGROPECUÁRIA";0,590028012619875;0,8;0,590028012619875;0,8;NA;NA;NA;NA;NA;NA;NA
"166";"CIÊNCIAS ANIMAIS";0,415523437914742;0,214285714285714;0,415523437914742;0,214285714285714;NA;NA;NA;NA;NA;NA;NA
"167";"CIÊNCIAS APLICADAS A PRODUTOS PARA SAÚDE";0,635745472325614;0,0666666666666667;0,635745472325614;0,0666666666666667;NA;NA;NA;NA;NA;NA;NA
"168";"CIÊNCIAS APLICADAS À SAÚDE";0,579731074801283;0,946153846153846;0,579731074801283;0,946153846153846;0,00219276114757337;1,11349112426036;0,0468269275905795;1,05522088884762;8,07735338434818;111,527411016415;-1
"169";"CIÊNCIAS APLICADAS À SAÚDE DO ADULTO";0,400971754693448;0,0344827586206897;0,400971754693448;0,0344827586206897;NA;NA;NA;NA;NA;NA;NA
"170";"CIÊNCIAS BIOLÓGICAS";0,453540820722584;0,370632018653528;0,415168683929446;0,193498452012384;0,0096079767299716;0,109050258019127;0,0980202873387525;0,330227585188045;21,6122304454505;89,0985043299095;-0,0175446733685299
"171";"CIÊNCIAS BIOLÓGICAS (BIOFÍSICA)";0,404253143255662;0,032258064516129;0,404253143255662;0,032258064516129;NA;NA;NA;NA;NA;NA;NA
"172";"CIÊNCIAS BIOLÓGICAS (BIOLOGIA MOLECULAR)";0,42351853190669;1,03571428571429;0,42351853190669;1,03571428571429;NA;NA;NA;NA;NA;NA;NA
"173";"CIÊNCIAS BIOLÓGICAS (BIOQUÍMICA)";0,402252521596044;0,0286290322580645;0,402252521596044;0,0286290322580645;0,00103859161413468;0,0000263397502601457;0,0322271874996047;0,0051322266376443;8,0116806656015;17,9266507906449;-1
"174";"CIÊNCIAS BIOLÓGICAS (BOTÂNICA)";0,372254850088183;0,208333333333333;0,372254850088183;0,208333333333333;NA;NA;NA;NA;NA;NA;NA
"175";"CIÊNCIAS BIOLÓGICAS (FARMACOLOGIA E QUÍMICA MEDICINAL)";0,425141919861747;0,590909090909091;0,425141919861747;0,590909090909091;NA;NA;NA;NA;NA;NA;NA
"176";"CIÊNCIAS BIOLÓGICAS (FISIOLOGIA E FARMACOLOGIA)";0,413998724327083;0,527777777777778;0,413998724327083;0,527777777777778;NA;NA;NA;NA;NA;NA;NA
"177";"CIÊNCIAS BIOLÓGICAS (MICROBIOLOGIA)";0,39114145240098;0,583746898263027;0,39114145240098;0,583746898263027;0,000129011656202544;0,413530808021723;0,0113583298157143;0,643063611178337;2,90389314300296;110,161375262431;-1
"178";"CIÊNCIAS BIOLÓGICAS: FARMACOLOGIA E TERAPÊUTICA";0,429924068986569;0,857142857142857;0,429924068986569;0,857142857142857;NA;NA;NA;NA;NA;NA;NA
"179";"CIÊNCIAS BIOMÉDICAS";0,639835351846221;0,0833333333333333;0,639835351846221;0,0833333333333333;NA;NA;NA;NA;NA;NA;NA
"180";"CIÊNCIAS CIRÚRGICAS";0,553855519480519;0,0714285714285714;0,553855519480519;0,0714285714285714;NA;NA;NA;NA;NA;NA;NA
"181";"CIÊNCIAS CLIMÁTICAS";0,462852938734995;0,230769230769231;0,462852938734995;0,230769230769231;NA;NA;NA;NA;NA;NA;NA
"182";"CIÊNCIAS COMPUTACIONAIS";0,475226498174044;0,275862068965517;0,475226498174044;0,275862068965517;NA;NA;NA;NA;NA;NA;NA
"183";"CIÊNCIAS CONTÁBEIS";0,501421716692856;0,140587292609351;0,484908192564443;0,0979166666666667;0,0069873790668913;0,0135865480767809;0,0835905441236705;0,116561348983189;16,670706780511;82,9103020762178;0,0369659980909194
"184";"CIÊNCIAS CONTÁBEIS E ADMINISTRAÇÃO";0,623395046982004;0,0714285714285714;0,623395046982004;0,0714285714285714;NA;NA;NA;NA;NA;NA;NA
"185";"CIÊNCIAS CONTÁBEIS E ATUARIAIS";0,542550505050505;0,222222222222222;0,542550505050505;0,222222222222222;NA;NA;NA;NA;NA;NA;NA
"186";"CIÊNCIAS DA ATIVIDADE FÍSICA";0,581972840464688;0,166666666666667;0,581972840464688;0,166666666666667;NA;NA;NA;NA;NA;NA;NA
"187";"CIÊNCIAS DA CIRURGIA";0,404707159312422;0,5;0,404707159312422;0,5;NA;NA;NA;NA;NA;NA;NA
"188";"CIÊNCIAS DA COMPUTAÇÃO";0,433594324736437;0,365073243453461;0,435074397025897;0,257142857142857;0,0075276157969411;0,0998953780765602;0,0867618337573677;0,316062300941698;20,0099099106305;86,575038464025;0,862291491885149
"189";"CIÊNCIAS DA COMUNICAÇÃO";0,513702753113824;0,375;0,513702753113824;0,375;NA;NA;NA;NA;NA;NA;NA
"190";"CIÊNCIAS DA INFORMAÇÃO";0,554327694084328;0,278711484593838;0,554327694084328;0,278711484593838;0,000350915845169885;0,0209064017763968;0,0187327479342964;0,144590462259434;3,37936353067119;51,8781859564;1
"191";"CIÊNCIAS DA LINGUAGEM";0,566742709398959;0,467592592592593;0,585489753146003;0,277777777777778;0,00249370118833572;0,218428497942387;0,0499369721582689;0,467363346811008;8,81122444631497;99,950973179384;0,524287166446501
"192";"CIÊNCIAS DA REABILITAÇÃO";0,409747977003114;0,0852238354506957;0,388223490363979;0,0844827586206897;0,00627193515481685;0,000409536969026233;0,0791955500947929;0,020237019766414;19,3278684800416;23,745727541354;-0,679348408346283
"193";"CIENCIAS DA SAUDE";0,473213978117471;0,140374331550802;0,473213978117471;0,140374331550802;0,000732088166332198;0,0180195315851182;0,0270571278285815;0,134236848834879;5,7177363898293;95,6277742176093;1
"194";"CIÊNCIAS DA SAUDE";0,4763006165959;1,38571428571429;0,4763006165959;1,38571428571429;0,00189989884931095;1,83224489795918;0,0435878291419858;1,35360440969996;9,15132746489101;97,6827924525746;-1
"195";"CIÊNCIAS DA SAÚDE";0,519665407129533;0,31177723643335;0,514892789502164;0,208333333333333;0,00409924477662807;0,0786619812710615;0,0640253447989784;0,280467433530279;12,3204939025351;89,957636657106;-0,128167723109005
"196";"CIÊNCIAS DA SAÚDE APLICADAS À REUMATOLOGIA";0,409139250561885;0,0909090909090909;0,409139250561885;0,0909090909090909;NA;NA;NA;NA;NA;NA;NA
"197";"CIÊNCIAS DA SAÚDE: GINECOLOGIA E OBSTETRÍCIA";0,516613750126074;0,0384615384615385;0,516613750126074;0,0384615384615385;NA;NA;NA;NA;NA;NA;NA
"198";"CIÊNCIAS DE ALIMENTOS";0,480015922128005;0,635416666666667;0,480015922128005;0,635416666666667;0,000212118552125708;0,401258680555555;0,0145642903062836;0,633449824812949;3,03412650182879;99,6904642328575;-1
"199";"CIÊNCIAS DE MATERIAIS";0,566925505050505;0,0833333333333333;0,566925505050505;0,0833333333333333;NA;NA;NA;NA;NA;NA;NA
"200";"CIÊNCIAS DO COMPORTAMENTO";0,366327007776795;0,157894736842105;0,366327007776795;0,157894736842105;NA;NA;NA;NA;NA;NA;NA
"201";"CIÊNCIAS DO ESPORTE";0,403962947025942;0,105263157894737;0,403962947025942;0,105263157894737;NA;NA;NA;NA;NA;NA;NA
"202";"CIÊNCIAS DO MEIO AMBIENTE";0,66741452991453;1,5;0,66741452991453;1,5;NA;NA;NA;NA;NA;NA;NA
"203";"CIÊNCIAS DO MOVIMENTO HUMANO";0,410711089838138;0,032258064516129;0,410711089838138;0,032258064516129;NA;NA;NA;NA;NA;NA;NA
"204";"CIÊNCIAS E BIOTECNOLOGIA";0,465162870989878;0,517241379310345;0,465162870989878;0,517241379310345;NA;NA;NA;NA;NA;NA;NA
"205";"CIÊNCIAS E ENGENHARIA DE PETRÓLEO";0,524877000371954;0,4;0,524877000371954;0,4;NA;NA;NA;NA;NA;NA;NA
"206";"CIÊNCIAS E MEIO AMBIENTE";0,539178471541172;0,714285714285714;0,539178471541172;0,714285714285714;NA;NA;NA;NA;NA;NA;NA
"207";"CIÊNCIAS E TECNOLOGIAS EM SAÚDE";0,539570987601477;0,615384615384615;0,539570987601477;0,615384615384615;NA;NA;NA;NA;NA;NA;NA
"208";"CIÊNCIAS FARMACÊUTICAS";0,517088224510966;0,865831660951548;0,510996816231328;0,569230769230769;0,0080607216824595;0,623667527058401;0,0897815219433236;0,789726235513548;17,362902051818;91,2101360033012;-0,422569722216609
"209";"CIÊNCIAS FÍSICAS APLICADAS";0,598882425444925;0,142857142857143;0,598882425444925;0,142857142857143;NA;NA;NA;NA;NA;NA;NA
"210";"CIÊNCIAS FISIOLÓGICAS";0,457799595040281;0,126984126984127;0,457799595040281;0,126984126984127;0,00564811391913491;0,000503905265810028;0,0751539348213712;0,0224478343233825;16,4163392968398;17,6776695296637;-1
"211";"CIÊNCIAS FLORESTAIS";0,447534863919311;0,106547619047619;0,426092849112997;0,104761904761905;0,00807728291889838;0,00324026832955404;0,089873705380931;0,0569233548691049;20,0819450341493;53,4252716089923;-0,132174455289474
"212";"CIÊNCIAS FLORESTAIS E AMBIENTAIS";0,565367540117455;0,735702614379085;0,574490052431229;0,666666666666667;0,000296134237348078;0,177696579040113;0,0172085512855696;0,421540720500538;3,0437812687291;57,2977059292236;-0,944520455409556
"213";"CIÊNCIAS GENÔMICAS E BIOTECNOLOGIA";0,439845053966841;1,4375;0,439845053966841;1,4375;NA;NA;NA;NA;NA;NA;NA
"214";"CIÊNCIAS GEODÉSICAS E TECNOLOGIAS DA GEOINFORMAÇÃO";0,60996963562753;0,3;0,60996963562753;0,3;NA;NA;NA;NA;NA;NA;NA
"215";"CIÊNCIAS MECÂNICAS";0,422947124756335;0,0555555555555556;0,422947124756335;0,0555555555555556;NA;NA;NA;NA;NA;NA;NA
"216";"CIÊNCIAS MÉDICAS";0,425564814890578;0,282133178474642;0,401476705683973;0,380952380952381;0,0022553612773009;0,0411589862331343;0,047490644102822;0,202876775982699;11,1594385722497;71,908159500969;0,629222449645194
"217";"CIÊNCIAS MÉDICO-CIRÚRGICAS";0,368899040368623;0,227272727272727;0,368899040368623;0,227272727272727;NA;NA;NA;NA;NA;NA;NA
"218";"CIÊNCIAS MOLECULARES";0,534478357779695;0,0625;0,534478357779695;0,0625;NA;NA;NA;NA;NA;NA;NA
"219";"CIÊNCIAS MORFOFUNCIONAIS";0,471849819186776;0,227272727272727;0,471849819186776;0,227272727272727;NA;NA;NA;NA;NA;NA;NA
"220";"CIÊNCIAS NATURAIS";0,520339065232196;0,186342592592593;0,520339065232196;0,186342592592593;0,00614564248081818;0,0000026791838134431;0,0783941482562199;0,00163682125274665;15,0659739954826;0,878393517001926;1
"221";"CIÊNCIAS ODONTOLÓGICAS";0,413841971231079;0,17588285960379;0,468201754385965;0,1;0,0227222021288437;0,0293676484007594;0,150738854078316;0,171369916848785;36,4242548018763;97,4341202063854;-0,944075344210861
"222";"CIÊNCIAS PNEUMOLÓGICAS";0,451860408110408;0,0476190476190476;0,451860408110408;0,0476190476190476;NA;NA;NA;NA;NA;NA;NA
"223";"CIÊNCIAS SOCIAIS";0,559188924501425;0,0777777777777778;0,559188924501425;0,0777777777777778;0,0000176745613494404;0,000987654320987655;0,00420411243301609;0,0314269680527355;0,751823265592124;40,4061017820884;1
"224";"CIÊNCIAS TÉCNICAS NUCLEARES";0,478263403263403;0,615384615384615;0,478263403263403;0,615384615384615;NA;NA;NA;NA;NA;NA;NA
"225";"CIÊNCIAS VETERINÁRIAS";0,406097088008897;0,907732293697206;0,408630952380952;1;0,00682476245207942;0,304292425526309;0,0826121204913626;0,551627071060068;20,3429482581153;60,7697968762666;-0,985255970802145
"226";"CIÊNCIAS VETERINÁRIAS NO SEMIÁRIDO";0,474295822102426;0,1;0,474295822102426;0,1;NA;NA;NA;NA;NA;NA;NA
"227";"CIRURGIA E PESQUISA EXPERIMENTAL";0,512301587301587;0,0714285714285714;0,512301587301587;0,0714285714285714;NA;NA;NA;NA;NA;NA;NA
"228";"CLÍNICA CIRÚRGICA VETERINÁRIA";0,405707481856379;0,0714285714285714;0,405707481856379;0,0714285714285714;NA;NA;NA;NA;NA;NA;NA
"229";"CLÍNICA MÉDICA";0,365389340130285;0,206349206349206;0,365389340130285;0,206349206349206;NA;NA;NA;NA;NA;NA;NA
"230";"CLÍNICA ODONTOLÓGICA";0,326264682009167;0,5;0,326264682009167;0,5;NA;NA;NA;NA;NA;NA;NA
"231";"CLÍNICA VETERINÁRIA";0,335017360113109;0,0769230769230769;0,335017360113109;0,0769230769230769;NA;NA;NA;NA;NA;NA;NA
"232";"COGNIÇÃO E LINGUAGEM";0,63396192119536;0,157894736842105;0,63396192119536;0,157894736842105;NA;NA;NA;NA;NA;NA;NA
"233";"COGNIÇÃO, TECNOLOGIAS E INSTITUIÇÕES";0,650787344994662;0,125;0,650787344994662;0,125;NA;NA;NA;NA;NA;NA;NA
"234";"COMPUTAÇÃO";0,463479420300608;0,668659416464294;0,429305913061918;0,2;0,00627291477120168;0,66390317158112;0,0792017346476811;0,814802535330567;17,0885116315006;121,856137110734;0,300737480529354
"235";"COMPUTAÇÃO APLICADA";0,582323535601155;0,797904383198501;0,575295261664505;0,271493212669683;0,0154248367438292;0,837300068936529;0,124196766237407;0,9150410203573;21,327794369361;114,680535616215;0,214879781816724
"236";"COMUNICAÇÃO";0,529667347084166;0,163044871794872;0,523248651177417;0,139423076923077;0,0038379579992585;0,0152234097633136;0,0619512550256934;0,123383182660011;11,6962571634323;75,6743719086365;0,508443616934842
"237";"COMUNICAÇÃO E CULTURA";0,646826923076923;0,1;0,646826923076923;0,1;NA;NA;NA;NA;NA;NA;NA
"238";"COMUNICAÇÃO E CULTURA CONTEMPORÂNEA";0,515452658716268;0,227272727272727;0,515452658716268;0,227272727272727;NA;NA;NA;NA;NA;NA;NA
"239";"COMUNICAÇÃO E LINGUAGENS";0,636399925989749;0,166666666666667;0,636399925989749;0,166666666666667;NA;NA;NA;NA;NA;NA;NA
"240";"COMUNICAÇÃO E SEMIÓTICA";0,554201792283398;0,176470588235294;0,554201792283398;0,176470588235294;NA;NA;NA;NA;NA;NA;NA
"241";"COMUNICAÇÃO SOCIAL";0,472330503559547;0,189393939393939;0,472330503559547;0,189393939393939;0,00976399681930956;0,0414370982552801;0,0988129385217825;0,203561043068855;20,9202958049744;107,480230740355;1
"242";"CONSERVAÇÃO DA FAUNA";0,497795625427204;0,0526315789473684;0,497795625427204;0,0526315789473684;NA;NA;NA;NA;NA;NA;NA
"243";"CONSERVAÇÃO E MANEJO DE RECURSOS NATURAIS";0,580912316849817;0,142857142857143;0,580912316849817;0,142857142857143;NA;NA;NA;NA;NA;NA;NA
"244";"CONSTRUÇÃO CIVIL";0,505603230235583;0,0588235294117647;0,505603230235583;0,0588235294117647;NA;NA;NA;NA;NA;NA;NA
"245";"CONTABILIDADE";0,570381085789975;0,139423076923077;0,570381085789975;0,139423076923077;0,0000203196869446342;0,000416050295857988;0,00450773634373553;0,0203973109957658;0,790302563678517;14,6297954728251;1
"246";"CONTROLADORIA E CONTABILIDADE";0,661743551587302;0,1875;0,661743551587302;0,1875;NA;NA;NA;NA;NA;NA;NA
"247";"CUIDADO PRIMÁRIO EM SAÚDE";0,578526501924971;0,0666666666666667;0,578526501924971;0,0666666666666667;NA;NA;NA;NA;NA;NA;NA
"248";"CUIDADOS CLÍNICOS EM ENFERMAGEM E SAÚDE";0,351174754299754;0,05;0,351174754299754;0,05;NA;NA;NA;NA;NA;NA;NA
"249";"CULTURA E TERRITORIALIDADES";0,622898253367003;0,0555555555555556;0,622898253367003;0,0555555555555556;NA;NA;NA;NA;NA;NA;NA
"250";"DEFESA AGROPECUÁRIA";0,615604575163399;0,4;0,615604575163399;0,4;NA;NA;NA;NA;NA;NA;NA
"251";"DEFESA SANITÁRIA ANIMAL";0,388529473244147;0,0666666666666667;0,388529473244147;0,0666666666666667;NA;NA;NA;NA;NA;NA;NA
"252";"DEMOGRAFIA";0,496511816248073;0,0833333333333333;0,496511816248073;0,0833333333333333;NA;NA;NA;NA;NA;NA;NA
"253";"DESENVOLVIMENTO COMUNITÁRIO";0,767771690518784;0,2;0,767771690518784;0,2;NA;NA;NA;NA;NA;NA;NA
"254";"DESENVOLVIMENTO DE PROCESSOS AMBIENTAIS";0,62526455026455;2,11111111111111;0,62526455026455;2,11111111111111;NA;NA;NA;NA;NA;NA;NA
"255";"DESENVOLVIMENTO E GESTÃO SOCIAL";0,681757127192982;0,55;0,681757127192982;0,55;NA;NA;NA;NA;NA;NA;NA
"256";"DESENVOLVIMENTO E MEIO AMBIENTE";0,628748079603372;0,217171717171717;0,628748079603372;0,217171717171717;0,0000693670757738771;0,0589735741250893;0,00832868991942173;0,242844753134774;1,32464657779562;111,821537489966;-1
"257";"DESENVOLVIMENTO E MEIO AMBIENTE URBANO";0,831465455840456;0,111111111111111;0,831465455840456;0,111111111111111;NA;NA;NA;NA;NA;NA;NA
"258";"DESENVOLVIMENTO LOCAL";0,651696049224465;0,576923076923077;0,651696049224465;0,576923076923077;0,000322534276871458;0,144970414201183;0,0179592393177288;0,380749805254295;2,75576924842506;65,9966329107444;-1
"259";"DESENVOLVIMENTO REGIONAL";0,64371279260804;0,140014499389499;0,659025047129318;0,10989010989011;0,00272261058880319;0,00965860889953724;0,0521786411168707;0,0982782218985327;8,10588848257402;70,1914604037811;0,585965660098907
"260";"DESENVOLVIMENTO REGIONAL E MEIO AMBIENTE";0,641591890531655;0,133333333333333;0,641591890531655;0,133333333333333;0,00495445742363048;0;0,0703879067996093;0;10,9708223932323;0;NA
"261";"DESENVOLVIMENTO RURAL";0,588650104375911;0,0714285714285714;0,588650104375911;0,0714285714285714;NA;NA;NA;NA;NA;NA;NA
"262";"DESENVOLVIMENTO RURAL SUSTENTÁVEL";0,633190160533911;0,125;0,633190160533911;0,125;NA;NA;NA;NA;NA;NA;NA
"263";"DESENVOLVIMENTO SUSTENTÁVEL DO TRÓPICO ÚMIDO";0,579222086142717;0,15;0,579222086142717;0,15;NA;NA;NA;NA;NA;NA;NA
"264";"DESENVOLVIMENTO TERRITORIAL E MEIO AMBIENTE";0,622186942959002;0,0588235294117647;0,622186942959002;0,0588235294117647;NA;NA;NA;NA;NA;NA;NA
"265";"DESENVOLVIMENTO TERRITORIAL E POLÍTICAS PÚBLICAS";0,670632797154536;0,0714285714285714;0,670632797154536;0,0714285714285714;NA;NA;NA;NA;NA;NA;NA
"266";"DESENVOLVIMENTO TERRITORIAL SUSTENTÁVEL";0,609528833370782;0,111111111111111;0,609528833370782;0,111111111111111;NA;NA;NA;NA;NA;NA;NA
"267";"DESENVOLVIMENTO, TECNOLOGIAS E SOCIEDADE";0,811823593073593;0,142857142857143;0,811823593073593;0,142857142857143;NA;NA;NA;NA;NA;NA;NA
"268";"DESIGN";0,616438211417907;0,60108063913211;0,595315654259069;0,599358974358974;0,00521355805492034;0,153804890975002;0,0722049725082722;0,392179666702651;11,7132538461867;65,2457659040411;0,0185509566913175
"269";"DESIGN, TECNOLOGIA E INOVAÇÃO";0,75992975734355;0,222222222222222;0,75992975734355;0,222222222222222;NA;NA;NA;NA;NA;NA;NA
"270";"DINÂMICA DO ESPAÇO HABITADO";0,463197889109347;0,238095238095238;0,463197889109347;0,238095238095238;NA;NA;NA;NA;NA;NA;NA
"271";"DINÂMICA DOS OCEANOS E DA TERRA";0,455583313877117;0,0416666666666667;0,455583313877117;0,0416666666666667;NA;NA;NA;NA;NA;NA;NA
"272";"DINÂMICAS TERRITORIAIS E SOCIEDADE NA AMAZÔNIA";0,68435257029007;0,0714285714285714;0,68435257029007;0,0714285714285714;NA;NA;NA;NA;NA;NA;NA
"273";"DIREITO";0,327880020009716;0,0786722091297896;0,319904102888199;0,025;0,00765053713021143;0,0127852645843646;0,0874673489378261;0,113071944284887;26,6766327924569;143,725396217547;0,129572103960739
"274";"DIREITO AGRÁRIO";0,551816130961668;0,0769230769230769;0,551816130961668;0,0769230769230769;NA;NA;NA;NA;NA;NA;NA
"275";"DIREITOS HUMANOS";0,478302042160738;0,153846153846154;0,478302042160738;0,153846153846154;NA;NA;NA;NA;NA;NA;NA
"276";"DIVERSIDADE CULTURAL E INCLUSÃO SOCIAL";0,625096115242285;0,789473684210526;0,625096115242285;0,789473684210526;NA;NA;NA;NA;NA;NA;NA
"277";"DOCÊNCIA EM EDUCAÇÃO EM CIÊNCIAS E MATEMÁTICAS";0,543459412970283;0,173913043478261;0,543459412970283;0,173913043478261;NA;NA;NA;NA;NA;NA;NA
"278";"DOENÇAS INFECCIOSAS E PARASITÁRIAS";0,473530137280137;0,0476190476190476;0,473530137280137;0,0476190476190476;NA;NA;NA;NA;NA;NA;NA
"279";"ECOLOGIA";0,459533655376153;0,0966010987063619;0,406672176394793;0,0694444444444444;0,00923145815169232;0,00545733573646498;0,0960804774743148;0,0738737824702714;20,9082569579518;76,4730251100201;-0,353168860599669
"280";"ECOLOGIA APLICADA";0,391621588693957;0,0555555555555556;0,391621588693957;0,0555555555555556;NA;NA;NA;NA;NA;NA;NA
"281";"ECOLOGIA DE BIOMAS TROPICAIS";0,535906292030312;0,2;0,535906292030312;0,2;NA;NA;NA;NA;NA;NA;NA
"282";"ECOLOGIA DE ECOSSISTEMAS";0,463048048048048;0,0833333333333333;0,463048048048048;0,0833333333333333;NA;NA;NA;NA;NA;NA;NA
"283";"ECOLOGIA E BIOMONITORAMENTO";0,443014021796917;0,1;0,443014021796917;0,1;NA;NA;NA;NA;NA;NA;NA
"284";"ECOLOGIA E CONSERVAÇÃO DA BIODIVERSIDADE";0,440811929060123;0,0526315789473684;0,440811929060123;0,0526315789473684;NA;NA;NA;NA;NA;NA;NA
"285";"ECOLOGIA E EVOLUÇÃO";0,423883108935128;0,05;0,423883108935128;0,05;NA;NA;NA;NA;NA;NA;NA
"286";"ECOLOGIA E RECURSOS NATURAIS";0,356971988003574;0,0740740740740741;0,356971988003574;0,0740740740740741;NA;NA;NA;NA;NA;NA;NA
"287";"ECOLOGIA HUMANA E GESTÃO SOCIOAMBIENTAL";0,638614566379912;0,0588235294117647;0,638614566379912;0,0588235294117647;NA;NA;NA;NA;NA;NA;NA
"288";"ECONOMIA";0,546941699494622;0,143939393939394;0,497914046121593;0,166666666666667;0,0151905968369825;0,00281221303948577;0,123250139298025;0,053030303030303;22,5344199229843;36,8421052631579;-0,99959249864287
"289";"EDUCAÇÃO";0,463977591200016;0,0622235994335198;0,442072835969266;0,0544117647058824;0,0053000373778904;0,00129487888397866;0,0728013556047578;0,0359844255752216;15,690705108509;57,8308325182435;0,523274173565579
"290";"EDUCAÇÃO (PSICOLOGIA DA EDUCAÇÃO)";0,458582829898128;0,0714285714285714;0,458582829898128;0,0714285714285714;NA;NA;NA;NA;NA;NA;NA
"291";"EDUCAÇÃO AMBIENTAL";0,556739953886693;0,05;0,556739953886693;0,05;NA;NA;NA;NA;NA;NA;NA
"292";"EDUCAÇÃO CIENTIFICA E TECNOLÓGICA";0,416278274904589;0,0714285714285714;0,416278274904589;0,0714285714285714;NA;NA;NA;NA;NA;NA;NA
"293";"EDUCAÇÃO DE JOVENS E ADULTOS";0,497521621288069;0,0476190476190476;0,497521621288069;0,0476190476190476;NA;NA;NA;NA;NA;NA;NA
"294";"EDUCAÇÃO E CONTEMPORANEIDADE";0,432272428678679;0,8;0,432272428678679;0,8;NA;NA;NA;NA;NA;NA;NA
"295";"EDUCAÇÃO E SAÚDE NA INFÂNCIA E ADOLESCÊNCIA";0,587822755289022;0,0434782608695652;0,587822755289022;0,0434782608695652;NA;NA;NA;NA;NA;NA;NA
"296";"EDUCAÇÃO EM CIÊNCIAS E MATEMÁTICA";0,576251060930939;0,0769230769230769;0,576251060930939;0,0769230769230769;NA;NA;NA;NA;NA;NA;NA
"297";"EDUCAÇÃO EM CIÊNCIAS E MATEMÁTICAS";0,464652684480271;0,0952380952380952;0,464652684480271;0,0952380952380952;NA;NA;NA;NA;NA;NA;NA
"298";"EDUCAÇÃO ESPECIAL (EDUCAÇÃO DO INDIVÍDUO ESPECIAL)";0,391656262796361;0,037037037037037;0,391656262796361;0,037037037037037;NA;NA;NA;NA;NA;NA;NA
"299";"EDUCAÇÃO FÍSICA";0,453922940768633;0,113924291938998;0,434620250076227;0,0544117647058824;0,00574807283731111;0,0263792921970894;0,0758160460411324;0,162417031733404;16,7024045783525;142,565759215227;0,0480201592625917
"300";"EDUCAÇÃO FÍSICA E ESPORTE";0,394480792831808;0,0882352941176471;0,394480792831808;0,0882352941176471;NA;NA;NA;NA;NA;NA;NA
"301";"EDUCAÇÃO MATEMÁTICA";0,535552162890873;0,116883116883117;0,535552162890873;0,116883116883117;0,0189561268933934;0,00134930005059875;0,137681251059806;0,0367328198018986;25,7082802759329;31,4269680527354;1
"302";"EDUCAÇÃO MATEMÁTICA E TECNOLÓGICA";0,426937905844156;0,19047619047619;0,426937905844156;0,19047619047619;NA;NA;NA;NA;NA;NA;NA
"303";"EDUCAÇÃO NAS PROFISSÕES DA SAÚDE";0,573579545454545;0,363636363636364;0,573579545454545;0,363636363636364;NA;NA;NA;NA;NA;NA;NA
"304";"EDUCAÇÃO PARA A CIÊNCIA E A MATEMÁTICA";0,468559487844027;0,0555555555555556;0,468559487844027;0,0555555555555556;NA;NA;NA;NA;NA;NA;NA
"305";"EDUCAÇÃO, ARTE E HISTÓRIA DA CULTURA";0,580321836670864;0,210526315789474;0,580321836670864;0,210526315789474;NA;NA;NA;NA;NA;NA;NA
"306";"EDUCAÇÃO: HISTÓRIA, POLÍTICA, SOCIEDADE";0,51969594332608;0,0833333333333333;0,51969594332608;0,0833333333333333;NA;NA;NA;NA;NA;NA;NA
"307";"ENERGIA";0,596467312740258;0,316239316239316;0,593153728080199;0,222222222222222;0,00153286240284279;0,0702023522536343;0,0391517867132879;0,264957264957265;6,56394506069727;83,7837837837838;-0,690797372050083
"308";"ENERGIA E AMBIENTE";0,583757485175972;0,844497607655502;0,583757485175972;0,844497607655502;0,000661482631891698;0,0866395000114466;0,025719304654125;0,294345884991529;4,40582010633612;34,8545552199601;-1
"309";"ENERGIA ELÉTRICA";0,539636752136752;0,166666666666667;0,539636752136752;0,166666666666667;NA;NA;NA;NA;NA;NA;NA
"310";"ENFERMAGEM";0,394752660138041;0,255641206146321;0,394105077928607;0,125;0,00543719975333845;0,0875973019240075;0,0737373701276256;0,295968413726883;18,6793852388076;115,774924625211;0,0685829480153158
